"","i","years","country","state","district","season","area","production_tonnes","yield_tn_ha","plant_dates","harvest_dates","season_length","EVI_annual_mean","EVI_annual_min","EVI_annual_max","EVI_annual_AUC","EVI_annual_5th_prct","EVI_annual_sd","EVI_annual_max_5th_prct","EVI_annual_AUC_5th_prct","EVI_growing_max_date","EVI_growing_mean","EVI_growing_min","EVI_growing_max","EVI_growing_AUC","EVI_growing_5th_prct","EVI_growing_max_5th_prct","EVI_growing_AUC_5th_prct","EVI_growing_AUC_v2","EVI_growing_AUC_leading","EVI_growing_AUC_trailing","EVI_growing_AUC_diff_mn","EVI_growing_AUC_diff_90th","EVI_all_growing_5th_prct","EVI_growing_sd","Whe_Yeild_kgha"
"292",20,2008,"India","Haryana","SONIPAT","Rabi",143.617,693000,4.83,321,129,174,2839.27380069981,1298.52454755487,4358.89708076627,88258276183.432,1398.64871606662,938.758733772481,3840.64915318338,13596897111.1681,33,2941.35690852814,1303.17878802464,4696.27949316519,66153.1713747115,1330.84288963227,4254.52155732576,30181.7132080117,66140.8470483422,32720.279226761,33369.0050943548,7821.55163901643,-633.668671802807,1412.62136840585,1229.03142374459,NA
"293",20,2009,"India","Haryana","SONIPAT","Rabi",141.427,610000,4.31,313,129,181,2874.84170921031,1303.17878802464,4696.27949316519,89135177529.5094,1400.18581656719,1137.2716863899,3840.64915318338,13596897111.1681,49,2783.6687507405,1303.90230313824,4851.41647814786,65333.2415476344,1309.34263994513,4254.52155732576,30181.7132080117,65347.2808309698,40768.1975090959,24526.2808379506,7001.62181193935,-1453.5984988799,1412.62136840585,1173.44173336884,NA
"294",20,2010,"India","Haryana","SONIPAT","Rabi",143.694,669000,4.66,329,129,165,2855.86040049068,1303.90230313824,4851.41647814786,88432513917.7128,1316.28855470254,1124.22373140517,3840.64915318338,13596897111.1681,49,2920.62597519335,1472.17184491721,5009.08904505198,62589.3831556789,1494.00405215152,4254.52155732576,30181.7132080117,62584.581066306,35630.2445723621,26934.721961051,4257.76341998388,-4197.45689083536,1412.62136840585,1192.63723596564,NA
"295",20,2011,"India","Haryana","SONIPAT","Rabi",162.264,894000,5.51,329,137,173,2956.90532521035,1472.17184491721,5009.08904505198,92144850222.7512,1515.90260998267,1109.67896841516,3840.64915318338,13596897111.1681,49,2775.78192064607,1295.3528109357,4314.08117539469,62373.3255437541,1298.55144156719,4254.52155732576,30181.7132080117,62336.8170709898,34899.0194015501,27397.6991873186,4041.70580805907,-4413.51450276017,1412.62136840585,1075.63308333992,NA
"296",20,2012,"India","Haryana","SONIPAT","Rabi",141.805,642000,4.53,329,129,166,2822.17873523809,1280.31573690797,4512.42692293779,87616997162.0748,1299.51103075664,1055.85591199666,3840.64915318338,13596897111.1681,49,2908.38591075367,1320.31484645745,4871.56595350404,62415.283542264,1361.17097371968,4254.52155732576,30181.7132080117,62412.3937716596,34325.4820254168,28055.4098815916,4083.663806569,-4371.55650425024,1412.62136840585,1188.30982965361,NA
"297",20,NA,"India","Haryana","SONIPAT",NA,NA,NA,NA,329,129,165,2922.83162223746,1320.31484645745,4871.56595350404,94140693364.6555,1375.34904457066,1138.28302686667,3840.64915318338,13596897111.1681,33,2926.52834298595,1390.18008760108,4784.2163674432,59815.394886687,1429.47359453215,4254.52155732576,30181.7132080117,59803.4508955718,28016.9051740221,31734.4453162414,1483.77515099197,-6971.44515982727,1412.62136840585,1220.93244506027,NA
"298",20,NA,"India","Haryana","SONIPAT",NA,NA,NA,NA,321,129,173,2877.81545785078,1390.18008760108,4784.2163674432,87471783251.6448,1463.21110295533,1126.1499062468,3840.64915318338,13596897111.1681,33,2619.76406969966,1426.25752069696,4720.64471024259,40398.8899366176,1442.35624939834,4254.52155732576,30181.7132080117,40376.0465196997,16862.9534563539,23482.8617565222,-17932.7297990774,-26387.9501098967,1412.62136840585,1217.77400143642,NA
"299",20,NA,"India","Haryana","SONIPAT",NA,NA,NA,NA,321,33,77,2803.52232451967,1396.63130535233,4720.64471024259,92362509389.1505,1452.14130005776,1074.83427663043,3840.64915318338,13596897111.1681,25,2959.30116760088,1731.32579659222,4408.20038746631,29643.9670644009,1731.32579659222,4254.52155732576,30181.7132080117,29594.2347125931,25221.8456819837,4296.5154264536,-28687.6526712942,-37142.8729821134,1412.62136840585,924.638335842353,NA
"300",20,NA,"India","Haryana","SONIPAT",NA,NA,NA,NA,NA,NA,NA,3825.6137755102,3425.15889728533,4408.20038746631,10581595402.4825,3425.15889728533,440.709299117267,3840.64915318338,13596897111.1681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",21,2002,"India","Haryana","YAMUNANAGAR","Rabi",63.976,235000,3.67,337,129,157,3491.54862810452,2406.70491275513,4930.15710272225,53363622757.9928,2427.09294314597,825.64175559904,4040.48775156099,14674063716.6938,41,2779.08462892223,1794.79157813405,3805.28188783723,56263.6931205133,1805.75082093877,3275.98237235207,32994.6532300314,56246.3299084164,26264.3099500761,29956.4938223202,-2269.33837102607,-11338.3251954012,1839.94292382976,649.43294565314,NA
"302",21,2003,"India","Haryana","YAMUNANAGAR","Rabi",71.329,242000,3.39,329,121,157,3179.37682895763,1794.79157813405,5259.75721177194,99194124665.4341,1806.87507887451,1087.25241504183,4040.48775156099,14674063716.6938,41,2762.35917538574,1976.27026591977,3721.55225033803,55867.8781859951,1983.13658489473,3275.98237235207,32994.6532300314,55864.3417301676,29612.1058086875,26220.529660329,-2665.15330554427,-11734.1401299194,1839.94292382976,600.710985020714,NA
"303",21,2004,"India","Haryana","YAMUNANAGAR","Rabi",72.248,245000,3.39,321,129,174,3156.3798993191,1941.39749533192,5083.19698485973,98271128417.3687,1987.42803425407,884.616457849979,4040.48775156099,14674063716.6938,41,2910.31363369225,1929.37698795956,4103.85955761615,64765.7764993141,1978.85908827506,3275.98237235207,32994.6532300314,64760.5351897566,35072.5047307853,29655.1049692458,6232.74500777472,-2836.24181660045,1839.94292382976,713.73390652307,NA
"304",21,2005,"India","Haryana","YAMUNANAGAR","Rabi",72.294,265000,3.67,329,129,165,3146.69509666268,1907.48174618505,5077.5730152598,97926431341.1544,1964.25517352392,1013.93979497856,4040.48775156099,14674063716.6938,41,2749.47889558127,1815.52968257034,3835.88349108235,58392.9967872911,1820.23177837873,3275.98237235207,32994.6532300314,58403.7198184277,28781.1915189241,29536.1816500842,-140.034704248195,-9209.02152862337,1839.94292382976,632.694107234158,NA
"305",21,2006,"India","Haryana","YAMUNANAGAR","Rabi",71.315,295000,4.14,329,129,165,3309.71294678941,1815.52968257034,5582.72295488988,103256254699.528,1865.1402276093,1051.24678423192,4040.48775156099,14674063716.6938,49,2886.57285679601,2000.15063421544,3701.55772326315,61187.6703331769,2016.77442695255,3275.98237235207,32994.6532300314,61178.0818109441,33712.289420667,27442.660711281,2654.63884163751,-6414.34798273766,1839.94292382976,541.130792309015,NA
"306",21,2007,"India","Haryana","YAMUNANAGAR","Rabi",74.452,279000,3.75,329,121,157,3258.71271805156,2000.15063421544,5327.67678698723,101713759998.1,2059.00475339643,1013.42980210157,4040.48775156099,14674063716.6938,49,2564.53044820991,1770.9374154916,3256.2796664735,51813.1075804761,1799.09288519735,3275.98237235207,32994.6532300314,51801.579998977,30503.2605143529,21284.9231167715,-6719.92391106328,-15788.9107354384,1839.94292382976,457.789462716183,NA
"307",21,2008,"India","Haryana","YAMUNANAGAR","Rabi",84.777,345000,4.07,313,137,190,3039.15952560869,1770.9374154916,4923.30817042929,94668456098.2029,1818.41283079003,921.996481750678,4040.48775156099,14674063716.6938,25,2766.76903483356,1776.92540725002,4108.51967033675,67059.7167033205,1795.47893245767,3275.98237235207,32994.6532300314,67072.5229862855,31435.3443749423,35586.7157239812,8526.68521178112,-542.301612594048,1839.94292382976,798.697107177572,NA
"308",21,2009,"India","Haryana","YAMUNANAGAR","Rabi",85.751,355000,4.14,321,137,181,3105.13004999782,1776.92540725002,5604.18349539571,96500463922.6597,1810.20169338742,1179.97674385333,4040.48775156099,14674063716.6938,49,2724.92186410969,1761.86272616058,4151.33922477625,63372.5764071057,1764.97539115318,3275.98237235207,32994.6532300314,63397.7405231924,36380.5492855252,26930.7112095719,4839.54491556639,-4229.44190880878,1839.94292382976,835.59803822136,NA
"309",21,2010,"India","Haryana","YAMUNANAGAR","Rabi",83.403,378000,4.53,321,121,165,3109.21908371277,1682.86742643745,5475.23267358649,97382603308.2074,1765.25836069796,1118.97290894752,4040.48775156099,14674063716.6938,49,2919.71948210205,1990.18047775417,4558.17403901874,62044.9695587822,2018.40575783916,3275.98237235207,32994.6532300314,62048.0457686945,38091.2568616043,23882.3142340213,3511.93806724284,-5557.04875713233,1839.94292382976,766.10669288324,NA
"310",21,2011,"India","Haryana","YAMUNANAGAR","Rabi",84.789,456000,5.38,321,137,181,3193.5000994589,1990.18047775417,5114.65791097114,99616067137.515,2040.81502639882,931.133774658982,4040.48775156099,14674063716.6938,41,2753.08999407373,1798.14380915588,3650.33378404481,63953.5263902571,1876.46112130578,3275.98237235207,32994.6532300314,63972.9550094019,33293.2141158417,30661.0194748097,5420.49489871779,-3648.49192565738,1839.94292382976,630.558760227535,NA
"311",21,NA,"India","Haryana","YAMUNANAGAR",NA,NA,NA,NA,329,129,166,3202.50276040189,1798.14380915588,5528.04584128627,99724726450.53,1882.4851216921,1090.03275455061,4040.48775156099,14674063716.6938,49,2963.47197686738,2103.57671753268,4121.10846049836,62952.551837623,2114.29767561651,3275.98237235207,32994.6532300314,62964.5376022149,34514.8310296888,28364.2265898788,4419.52034608369,-4649.46647829148,1839.94292382976,649.748976384376,NA
"312",21,NA,"India","Haryana","YAMUNANAGAR",NA,NA,NA,NA,321,129,173,3211.29336637335,2103.57671753268,5550.36411711596,104091537670.735,2143.27123173009,884.648345459431,4040.48775156099,14674063716.6938,33,3119.68734697885,2080.43081578778,4210.8283111197,69383.8664715807,2119.16349558947,3275.98237235207,32994.6532300314,69417.7203996108,32137.4954007947,37235.3981139407,10850.8349800413,1781.84815566616,1839.94292382976,751.003354747214,NA
"313",21,NA,"India","Haryana","YAMUNANAGAR",NA,NA,NA,NA,313,137,189,3416.12215101853,2077.11786105209,5928.38782216495,103756660409.787,2085.03355546971,1059.05172128194,4040.48775156099,14674063716.6938,17,2915.36260275149,1979.55592041723,4200.73572210418,50321.3913619755,2028.1676405254,3275.98237235207,32994.6532300314,50302.7940087567,17330.8349151072,32941.5896937676,-8211.64012956384,-17280.626953939,1839.94292382976,756.163618264548,NA
"314",21,NA,"India","Haryana","YAMUNANAGAR",NA,NA,NA,NA,321,33,77,3273.97733734428,1979.55592041723,5650.31984237217,104364079710.56,2106.05090464233,987.986858111,4040.48775156099,14674063716.6938,25,3182.83657281783,2213.83510398558,3942.39659390896,32082.7196441396,2213.83510398558,3275.98237235207,32994.6532300314,32026.0955145689,28152.7325778953,3849.38753138883,-26450.3118473998,-35519.2986717749,1839.94292382976,587.410526930983,NA
"315",21,NA,"India","Haryana","YAMUNANAGAR",NA,NA,NA,NA,NA,NA,NA,3729.17928014938,3547.9687077458,3942.39659390896,10375223823.2161,3547.9687077458,150.678384305302,4040.48775156099,14674063716.6938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",22,2002,"India","Punjab","AMRITSAR","Rabi",356,1500000,4.25,305,137,197,3038.63415436016,1809.78247694335,4828.33273538056,46037799448.7528,1828.24992398905,966.011586566247,4846.85417452113,15057558647.1874,41,2914.83263083921,695.932792783662,5134.01901287119,74186.1540105646,1119.78189908166,5018.53045302524,32720.2731051849,74188.2855458349,38071.1112780151,36105.8603578197,840.231123501027,-14038.71782436,1433.20052700922,1348.84379285964,4250
"317",22,2003,"India","Punjab","AMRITSAR","Rabi",358,1500000,4.3,305,137,197,3065.47177189617,695.932792783662,5180.01129244805,96317256159.9145,1330.3135796088,1353.81424262663,4846.85417452113,15057558647.1874,49,3061.78157037762,1316.20213844127,5332.19467923381,77990.3824362395,1405.24870629371,5018.53045302524,32720.2731051849,77979.8709767726,46027.8309036323,31887.209369343,4644.45954917595,-10234.4893986851,1433.20052700922,1319.00491547437,4296
"318",22,2004,"India","Punjab","AMRITSAR","Rabi",372,1600000,4.28,305,137,198,3109.1270084299,1316.20213844127,5332.19467923381,96305595234.0204,1417.05609658457,1234.74992433001,4846.85417452113,15057558647.1874,49,3429.02313489365,1330.95486976791,5963.92107023411,87603.5865362427,1368.63865105909,5018.53045302524,32720.2731051849,87583.7594225081,53625.3018120809,33872.4246366705,14257.6636491791,-621.285298681934,1433.20052700922,1534.13282655826,4279
"319",22,2005,"India","Punjab","AMRITSAR","Rabi",371,1600000,4.43,313,129,181,3221.03291729512,1268.29630080065,5963.92107023411,99861342828.5541,1368.63865105909,1478.3120338827,4846.85417452113,15057558647.1874,65,3068.10085765684,1337.90799635147,5514.80344582953,72151.7544373232,1406.17969646296,5018.53045302524,32720.2731051849,72142.2641329685,52333.0469622238,19687.8542174909,-1194.16844974042,-16073.1173976015,1433.20052700922,1410.83937864531,4429
"320",22,2006,"India","Punjab","AMRITSAR","Rabi",185,767000,4.15,297,137,205,3162.8988263421,1337.90799635147,5514.80344582953,98173010423.1583,1404.57317421709,1307.95881607487,4846.85417452113,15057558647.1874,49,3411.23248212783,1340.47084220128,5937.28737204824,90266.2378163081,1473.44656531874,5018.53045302524,32720.2731051849,90293.6980066073,55449.3163194016,34709.3134198336,16920.3149292445,2041.36598138345,1433.20052700922,1446.33305667993,4146
"321",22,2007,"India","Punjab","AMRITSAR","Rabi",184,810000,4.4,305,137,197,3288.78429708874,1340.47084220128,5937.28737204824,102117417175.652,1380.47586500456,1426.16534781162,4846.85417452113,15057558647.1874,49,3083.59643178844,1427.00351677308,5013.54712678626,78563.2303268895,1441.67870122631,5018.53045302524,32720.2731051849,78575.8065221314,46774.2594624498,31775.4895921264,5217.30743982598,-9661.64150803507,1433.20052700922,1254.87467269188,4401
"322",22,2008,"India","Punjab","AMRITSAR","Rabi",187,757000,4.05,313,145,198,3114.31297489178,1411.26449782102,5013.54712678626,96373287503.9433,1436.27508462552,1266.08764357957,4846.85417452113,15057558647.1874,33,3079.09183021851,1268.84090402351,5484.49949326036,78518.8038766999,1322.05226107226,5018.53045302524,32720.2731051849,78512.9336331121,37265.4096324763,41214.8811529422,5172.88098963631,-9706.06795822474,1433.20052700922,1500.06620239276,4049
"323",22,NA,"India","Punjab","AMRITSAR",NA,NA,NA,NA,321,145,189,3027.85823176048,1268.84090402351,5484.49949326036,94242956300.5216,1403.79270548292,1481.62208652103,4846.85417452113,15057558647.1874,57,2820.65605246338,1296.42245870072,5421.20633424546,68999.9951884877,1325.87920543225,5018.53045302524,32720.2731051849,69021.1022490528,39853.9152748111,29056.4028468203,-4345.92769857583,-19224.8766464369,1433.20052700922,1375.8453627832,NA
"324",22,NA,"India","Punjab","AMRITSAR",NA,NA,NA,NA,321,137,181,3039.14969523066,1296.42245870072,5869.15534610317,94604623928.626,1399.69289551029,1408.96769970315,4846.85417452113,15057558647.1874,49,3266.89254010187,1437.22470862471,6251.09701023614,76829.994089847,1548.82488142293,5018.53045302524,32720.2731051849,76810.0962487528,43037.74846073,33667.2827922287,3484.07120278347,-11394.8777450776,1433.20052700922,1561.71293286937,NA
"325",22,NA,"India","Punjab","AMRITSAR",NA,NA,NA,NA,321,145,189,3289.89830335054,1437.22470862471,6251.09701023614,102147957128.086,1540.56006688963,1431.47482259299,4846.85417452113,15057558647.1874,49,3157.47292956581,1346.46498429107,5268.58470659775,77350.4112348197,1385.55061518192,5018.53045302524,32720.2731051849,77336.4190078693,41553.5661482713,35762.2874146384,4004.48834775608,-10874.460600105,1433.20052700922,1315.23363311089,NA
"326",22,NA,"India","Punjab","AMRITSAR",NA,NA,NA,NA,321,137,182,3164.31264950247,1319.46490321273,5784.48485647097,98305786442.9505,1350.05535319753,1358.09381556223,4846.85417452113,15057558647.1874,49,3340.96114411752,1433.20052700922,5551.74136008919,78510.9272764043,1449.69672544846,5018.53045302524,32720.2731051849,78503.0446301999,43673.8210145329,34801.6006343051,5165.00438934068,-9713.94455852036,1433.20052700922,1456.62803663923,NA
"327",22,NA,"India","Punjab","AMRITSAR",NA,NA,NA,NA,321,145,189,3219.11079922406,1378.89478058174,5551.74136008919,104108269026.65,1416.95696260261,1391.49414627559,4846.85417452113,15057558647.1874,33,3443.58586526345,1417.64642748556,5778.65765683592,84475.1918485616,1569.73914259653,5018.53045302524,32720.2731051849,84448.2691257587,33917.5539142223,50462.3289437999,11129.268961498,-3749.67998636301,1433.20052700922,1544.97143754859,NA
"328",22,NA,"India","Punjab","AMRITSAR",NA,NA,NA,NA,321,145,189,3308.91411498699,1365.86096077835,5778.65765683592,100126549838.962,1422.49127698389,1439.64544539143,4846.85417452113,15057558647.1874,49,2848.04819642055,1541.30016215668,5456.3283571501,49562.4062981024,1545.00308604439,5018.53045302524,32720.2731051849,49544.7460599442,22340.3844202643,27190.2246056429,-23783.5165889612,-38662.4655368222,1433.20052700922,1389.63387125989,NA
"329",22,NA,"India","Punjab","AMRITSAR",NA,NA,NA,NA,321,33,77,3062.89122539512,1541.30016215668,5494.09645050779,101181157727.527,1577.91998175737,1299.70787510878,4846.85417452113,15057558647.1874,33,3218.74103384046,1912.20229046316,5113.21365156583,31833.8450423998,1912.20229046316,5018.53045302524,32720.2731051849,31893.4434012305,31833.8450423998,NA,-41512.0778446638,-56391.0267925248,1433.20052700922,1119.66199714539,NA
"330",22,NA,"India","Punjab","AMRITSAR",NA,NA,NA,NA,NA,NA,NA,4272.67772169859,3662.21738116956,5113.21365156583,11615309669.2357,3662.21738116956,579.526822438002,4846.85417452113,15057558647.1874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",23,NA,"India","Punjab","BARNALA",NA,NA,NA,NA,305,129,189,3202.89843007356,1117.05727105776,5107.50810329812,48104213847.268,1150.14079213919,1293.25370714816,5149.91518312147,18082299417.0361,33,3147.02504708795,1041.63925860013,5969.12465211382,77548.3305943683,1047.35581514228,5531.92342433594,38696.2600359488,77558.43059417,41650.5830205671,35840.4161293649,2726.75381483574,-7488.96381843547,1110.72638633825,1712.72053381618,NA
"332",23,NA,"India","Punjab","BARNALA",NA,NA,NA,NA,305,129,189,3206.73250472117,1023.00443022397,5969.12465211382,99407463008.3317,1047.83219485412,1738.9199143664,5149.91518312147,18082299417.0361,33,3146.73661826237,1059.34237679623,5531.57890153165,77544.8995196876,1091.3773263409,5531.92342433594,38696.2600359488,77514.8534239573,41472.9284961497,36020.3722862302,2723.322740155,-7492.39489311622,1110.72638633825,1723.87425457911,NA
"333",23,NA,"India","Punjab","BARNALA",NA,NA,NA,NA,305,137,198,3194.91993121378,1059.34237679623,5531.57890153165,98347498081.3427,1094.27969102028,1665.50675581333,5149.91518312147,18082299417.0361,41,3367.09330703445,1055.95071849145,5980.5163104186,86329.4757505867,1097.76759026108,5531.92342433594,38696.2600359488,86338.3963250075,50437.8068469451,35830.5832799096,11507.8989710541,1292.18133778288,1110.72638633825,1903.24141917127,NA
"334",23,NA,"India","Punjab","BARNALA",NA,NA,NA,NA,321,137,181,3329.28247934957,1055.95071849145,6080.8271289192,103110398524.204,1147.2664864916,1793.28348791381,5149.91518312147,18082299417.0361,49,3059.66193431025,1015.0589371249,5714.92307692308,72184.5525899434,1028.31658304777,5531.92342433594,38696.2600359488,72175.0255968496,43089.9652816869,29067.7958673506,-2637.0241895892,-12852.7418228604,1110.72638633825,1686.92184279185,NA
"335",23,NA,"India","Punjab","BARNALA",NA,NA,NA,NA,313,129,181,3337.29401384922,1015.0589371249,5772.68738522123,103453473517.897,1114.35867774854,1703.32450478227,5149.91518312147,18082299417.0361,49,3472.36978122552,1090.46091368636,5931.06100077624,81962.6701442305,1138.1188682103,5531.92342433594,38696.2600359488,81967.6442925693,52011.8229060239,29857.6170761746,7141.09336469794,-3074.62426857327,1110.72638633825,1751.58998735693,NA
"336",23,NA,"India","Punjab","BARNALA",NA,NA,NA,NA,313,137,189,3420.4656750352,1090.46091368636,6237.77748537458,106044616337.631,1157.06793672731,1804.6877973472,5149.91518312147,18082299417.0361,49,3154.42040627481,1193.6125636608,5538.46935761752,77620.0435490393,1212.4297014332,5531.92342433594,38696.2600359488,77622.7239909072,47205.4843500409,30344.2849343532,2798.46676950667,-7417.25086376454,1110.72638633825,1611.22983299089,NA
"337",23,NA,"India","Punjab","BARNALA",NA,NA,NA,NA,313,137,190,3321.94943397569,1193.6125636608,6091.88087619985,102695830041.71,1228.25538537269,1652.54006812429,5149.91518312147,18082299417.0361,17,3161.19151290255,1089.15454665935,5861.33548533672,77841.9722180726,1122.15221795187,5531.92342433594,38696.2600359488,77833.6502962949,29877.4047531603,47926.5966507581,3020.39543854004,-7195.32219473117,1110.72638633825,1777.72293364428,NA
"338",23,NA,"India","Punjab","BARNALA",NA,NA,NA,NA,321,137,181,3222.07604922688,1089.15454665935,6319.80525947102,99993017173.8085,1126.04307730173,1839.18240159866,5149.91518312147,18082299417.0361,57,3168.71233362994,1091.09570419735,5825.51994547417,74898.7301597498,1094.31068270887,5531.92342433594,38696.2600359488,74904.9895018838,49935.8177823561,24975.25550717,77.1533802172198,-10138.564253054,1110.72638633825,1801.0971753971,NA
"339",23,NA,"India","Punjab","BARNALA",NA,NA,NA,NA,321,137,181,3399.88209944456,1057.25700978814,6483.18330366948,105456586168.246,1094.60295348265,1897.20861035774,5149.91518312147,18082299417.0361,49,3538.95955054053,1178.04530566652,7042.3625210625,83650.3316558178,1191.00533993449,5531.92342433594,38696.2600359488,83658.3639599387,50950.5590598869,32549.4564548883,8828.75487628519,-1386.96275698602,1110.72638633825,2014.07454353228,NA
"340",23,NA,"India","Punjab","BARNALA",NA,NA,NA,NA,313,145,197,3615.57214186363,1178.04530566652,7042.3625210625,111944716448.79,1201.09221776255,1923.87543390776,5149.91518312147,18082299417.0361,33,3297.32090438537,1031.41791779473,5809.28525719911,84506.1082273819,1044.66852079744,5531.92342433594,38696.2600359488,84499.89761387,39936.6766530983,44531.5248953421,9684.53144784934,-531.186185421873,1110.72638633825,1709.29926613444,NA
"341",23,NA,"India","Punjab","BARNALA",NA,NA,NA,NA,321,137,182,3444.22002211192,1031.41791779473,6447.63837456367,106740146104.002,1074.5446988773,1779.90016295116,5149.91518312147,18082299417.0361,33,3343.87070545953,1060.80624396524,6293.12864688843,78955.3471673803,1086.60607451864,5531.92342433594,38696.2600359488,78960.2573505746,34778.8346824594,43968.2296195396,4133.77038784775,-6081.94724542346,1110.72638633825,1810.97015097985,NA
"342",23,NA,"India","Punjab","BARNALA",NA,NA,NA,NA,321,137,181,3337.27887586577,1060.80624396524,6293.12864688843,109192623035.229,1124.91231375073,1814.90336527332,5149.91518312147,18082299417.0361,33,3585.72743602012,1228.80230598838,6608.58427838467,84644.0218317395,1230.59639996971,5531.92342433594,38696.2600359488,84658.8896729495,39671.2586934239,44864.2362969701,9822.44505220687,-393.272581064346,1110.72638633825,1986.42805474918,NA
"343",23,NA,"India","Punjab","BARNALA",NA,NA,NA,NA,313,137,189,3515.18520079427,1082.13775345993,6608.58427838467,105933607668.336,1142.16321872811,1969.42048141176,5149.91518312147,18082299417.0361,49,2944.28462376416,1175.52950642761,6097.45273481134,51809.5021047075,1177.98569170185,5531.92342433594,38696.2600359488,51805.6879582495,28111.3649173701,23716.5100078485,-23012.0746748251,-33227.7923080963,1110.72638633825,1906.87438648174,NA
"344",23,NA,"India","Punjab","BARNALA",NA,NA,NA,NA,321,33,77,3359.66062034895,1120.77369885837,6313.86605198887,111923938256.88,1155.98516442947,1899.97631548485,5149.91518312147,18082299417.0361,33,3778.66949534548,1120.77369885837,5914.05113690149,38006.089400751,1120.77369885837,5531.92342433594,38696.2600359488,38047.9520309204,38006.089400751,NA,-36815.4873787816,-47031.2050120528,1110.72638633825,1743.43379750609,NA
"345",23,NA,"India","Punjab","BARNALA",NA,NA,NA,NA,NA,NA,NA,5377.99927298889,4847.87886934626,5914.05113690149,14746531147.0103,4847.87886934626,435.925316475034,5149.91518312147,18082299417.0361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",24,2002,"India","Punjab","BATHINDA","Rabi",239,999000,4.18,329,137,173,2148.13208591689,1280.92768016297,3273.47759103641,32940076736.0846,1283.02276971395,673.259580060796,3430.38793396146,14813213967.2328,41,2466.12573156078,997.05500381971,4838.26483320601,55581.0445835242,1009.12083015024,4746.31380825057,32973.6167097288,55581.9004839066,24818.600991436,30693.4940777564,-351.883516350084,-8386.86923799437,1038.41698497581,1414.71398475006,4180
"347",24,2003,"India","Punjab","BATHINDA","Rabi",242,942000,3.89,329,129,165,2673.2281889013,997.05500381971,4842.5810202869,83953486685.9896,1024.09642857143,1357.03629965112,3430.38793396146,14813213967.2328,65,2633.79472034322,1032.78312537136,4885.23508191155,56652.186712912,1046.33795730413,4746.31380825057,32973.6167097288,56683.5174822169,39701.1838319044,16908.2052460801,719.258613037695,-7315.72710860659,1038.41698497581,1334.99252307376,3895
"348",24,2004,"India","Punjab","BATHINDA","Rabi",241,993000,4.12,329,137,174,2676.16698368804,1002.86855954503,4885.23508191155,83460505563.4676,1023.04695484254,1259.47262833918,3430.38793396146,14813213967.2328,57,2811.1569808424,1001.1535098888,5580.5686698922,63542.0688443762,1024.63161021985,4746.31380825057,32973.6167097288,63539.5458365164,38469.3946152535,24996.756866143,7609.14074450187,-425.844977142413,1038.41698497581,1596.78845082681,4120
"349",24,2005,"India","Punjab","BATHINDA","Rabi",243,954000,3.93,337,137,165,2725.64752277587,1001.1535098888,5580.5686698922,85257032377.3412,1061.28985230456,1373.01273260776,3430.38793396146,14813213967.2328,57,2549.64930627899,980.297470503353,5129.13602410661,54936.7137364086,1031.74473941092,4746.31380825057,32973.6167097288,54956.7120363297,33265.5732292536,21694.2957400346,-996.21436346569,-9031.20008510997,1038.41698497581,1454.45723649958,3927
"350",24,2006,"India","Punjab","BATHINDA","Rabi",245,1e+06,4.26,329,129,165,2787.51460020404,980.297470503353,5243.51812240048,87039345119.496,1095.48091842798,1404.06265116421,3430.38793396146,14813213967.2328,65,2896.15808423524,1121.31767252355,5501.91600882777,62434.0707953072,1145.61857015533,4746.31380825057,32973.6167097288,62457.6591832831,42904.2923772865,19521.8417990719,6501.14269543289,-1533.8430262114,1038.41698497581,1565.01065896434,4262
"351",24,2007,"India","Punjab","BATHINDA","Rabi",247,1100000,4.36,337,137,165,2931.54549250214,1066.67842288431,5501.91600882777,91851059974.7232,1121.10305576776,1549.42339132479,3430.38793396146,14813213967.2328,73,2557.01557977482,1020.49422799423,4741.47428062134,55172.7252435066,1037.99772302861,4746.31380825057,32973.6167097288,55139.1862106101,39771.4238669297,15390.0717880206,-760.202856367716,-8795.188578012,1038.41698497581,1394.60615447837,4361
"352",24,2008,"India","Punjab","BATHINDA","Rabi",249,1200000,4.63,329,129,166,2861.08125351732,1020.49422799423,5691.93578643579,89338208871.4376,1051.94415160003,1456.90668539271,3430.38793396146,14813213967.2328,41,2840.55909371229,1033.33201765555,5301.4055258467,61343.511229928,1051.58442407266,4746.31380825057,32973.6167097288,61341.1281747337,31063.1291210316,30295.881956535,5410.58313005368,-2624.4025915906,1038.41698497581,1630.70864678153,4628
"353",24,2009,"India","Punjab","BATHINDA","Rabi",251,1e+06,4.04,329,129,165,2739.76240085899,1033.33201765555,5301.4055258467,85527487681.9058,1060.59082633053,1453.16664055223,3430.38793396146,14813213967.2328,57,2677.69443459517,1000.47767591885,5188.40943043884,57820.8234980126,1015.84469272557,4746.31380825057,32973.6167097288,57827.1640096125,35695.2332233196,22099.3591178865,1887.89539813826,-6147.09032350603,1038.41698497581,1482.69291323959,4634
